Latest Results
t,`Main.RPPV1.xP`,`Main.RPPV1.yP`,`Main.SP1.psi`,`Main.SS1.h1`,`Main.SS1.h2`
0.028865825999999983,0.938374727518657803,0.345619546256117793,-1.923695264997200116,331.388461788229108151,0.000000000000000000
0.029625452999999982,0.942246075191922272,0.334921384485103169,-1.912318121493968182,331.554014619377369399,0.000000000000000000
0.030385079999999981,0.945995508478015834,0.324179730920087394,-1.900940829744281135,331.721479402712361662,0.000000000000000000
0.031144706999999980,0.949622543897007620,0.313395954221773243,-1.889563368596349324,331.890794577622955330,0.000000000000000222
0.031904333999999979,0.953126712653795449,0.302571428964747535,-1.878185717600989513,332.061898361191254025,0.000000000000000000
0.032663960999999977,0.956507560730325501,0.291707535496981418,-1.866807857013224048,332.234728753164461068,0.000000000000000000
0.033423587999999976,0.959764648976497825,0.280805659798765317,-1.855429767795168106,332.409223542120173533,0.000000000000000000
0.034183214999999975,0.962897553200334211,0.269867193339260125,-1.844051431618290326,332.585320313539227755,0.000000000000000000
0.034942841999999974,0.965905864257396440,0.258893532930376646,-1.832672830864768176,332.762956454935817874,0.000000000000000222
0.035702468999999973,0.968789188138819979,0.247886080580024010,-1.821293948630066106,332.942069162140796834,0.000000000000000000
0.036462095999999972,0.971547146058432287,0.236846243343049989,-1.809914768724986356,333.122595447709954897,0.000000000000000000
0.037221722999999970,0.974179374538961196,0.225775433169506629,-1.798535275676828027,333.304472146513148800,0.000000000000000444
0.037981349999999969,0.976685525496822304,0.214675066752047589,-1.787155454731520932,333.487635921891239832,0.000000000000000000
0.038740976999999968,0.979065266325770400,0.203546565371288485,-1.775775291855520299,333.672023274170328477,0.000000000000000000
0.039500603999999967,0.981318279979468855,0.192391354738555731,-1.764394773736880140,333.857570547337388689,0.000000000000000000
0.040260230999999966,0.983444265052642708,0.181210864837259011,-1.753013887786770697,334.044213934788388087,0.000000000000000222
0.041019857999999965,0.985442935860848079,0.170006529762689929,-1.741632622141227937,334.231889487341845779,0.000000000000000000
0.041779484999999963,0.987314022518969714,0.158779787559410052,-1.730250965662279095,334.420533121935761756,0.000000000000000000
0.042539111999999962,0.989057271018315309,0.147532080056518161,-1.718868907938739810,334.610080626697879325,0.000000000000000222
0.043298738999999961,0.990672443302085370,0.136264852701921457,-1.707486439287813518,334.800467668220733231,0.000000000000000222
0.044058365999999960,0.992159317339411095,0.124979554394283890,-1.696103550756138389,334.991629801755493645,0.000000000000000000
0.044817992999999959,0.993517687197874033,0.113677637312654345,-1.684720234120280935,335.183502476897501765,-0.000000000000000444
0.045577619999999958,0.994747363114313554,0.102360556744871461,-1.673336481887773175,335.376021044405945304,0.000000000000000000
0.046337246999999956,0.995848171563983753,0.091029770914082916,-1.661952287298011255,335.569120764462866191,-0.000000000000000444
0.047096873999999955,0.996819955328019813,0.079686740803250791,-1.650567644322875172,335.762736817108475407,0.000000000000000000
0.047856500999999954,0.997662573559159993,0.068332929977527407,-1.639182547666941714,335.956804306789990733,0.000000000000000222
0.048616127999999953,0.998375901845591218,0.056969804405513740,-1.627796992768291151,336.151258270292316865,0.000000000000000000
0.049375754999999952,0.998959832272975912,0.045598832278334993,-1.616410975798821426,336.346033685972599869,0.000000000000000000
0.050135381999999951,0.999414273484564020,0.034221483826990785,-1.605024493664512608,336.541065484185594414,0.000000000000000000
0.050895008999999949,0.999739150739348048,0.022839231137828302,-1.593637544005471307,336.736288551563688998,0.000000000000000888
0.051654635999999948,0.999934405968199935,0.011453547966598402,-1.582250125196195567,336.931637739708605750,0.000000000000000222
0.052414262999999947,0.999999997827965559,0.000065909550555158,-1.570862236345499374,337.127047873010610601,0.000000000000000000
0.053173889999999946,0.999935901753451928,-0.011322207581160966,-1.559473877296315258,337.322453762534564703,-0.000000000000000444
0.053933516999999945,0.999742110007264317,-0.022709325798513348,-1.548085048625694515,337.517790209619079178,0.000000000000000000
0.054693143999999944,0.999418631727447826,-0.034093966563542459,-1.536695751644370889,337.712992016000896456,-0.000000000000000444
0.055452770999999942,0.998965492972899827,-0.045474650624399426,-1.525305988396784995,337.907993985205905574,0.000000000000000222
0.056212397999999941,0.998382736766457723,-0.056849898212028210,-1.513915761659953452,338.102730937605144845,-0.000000000000000444
0.056972024999999940,0.997670423135629258,-0.068218229238044381,-1.502525074942605565,338.297137726131666113,0.000000000000000000
0.057731651999999939,0.996828629150994572,-0.079578163493189913,-1.491133932485180891,338.491149239348033007,0.000000000000000000
0.058491278999999938,0.995857448962231828,-0.090928220847192848,-1.479742339259830342,338.684700404554916986,0.000000000000000000
0.059250905999999937,0.994756993831566128,-0.102266921451589346,-1.468350300968825461,338.877726199444055055,-0.000000000000000444
0.060010532999999935,0.993527392164646916,-0.113592785943984420,-1.456957824042865335,339.070161661736108272,0.000000000000000444
0.060770159999999934,0.992168789538977913,-0.124904335652368123,-1.445564915640638493,339.261941897587348649,0.000000000000000000
0.061529786999999933,0.990681348729566369,-0.136200092802344686,-1.434171583646731696,339.453002098445836054,0.000000000000000000
0.062289413999999932,0.989065249732176133,-0.147478580723534536,-1.422777836671613727,339.643277544458385364,0.000000000000000000
0.063049040999999931,0.987320689783969585,-0.158738324057256269,-1.411383684051545684,339.832703608161182274,0.000000000000000222
0.063808667999999930,0.985447883380889067,-0.169977848968992346,-1.399989135844826427,340.021215768513684452,0.000000000000000222
0.064568294999999928,0.983447062292564511,-0.181195683359523740,-1.388594202830502056,340.208749618846809426,0.000000000000000000
0.065327921999999927,0.981318475574361804,-0.192390357077506957,-1.377198896506703685,340.395240880440837827,0.000000000000000222
0.066087548999999926,0.979062389576707104,-0.203560402132507728,-1.365803229089572746,340.580625410083939641,0.000000000000000222
0.066847175999999925,0.976679087951644154,-0.214704352908702240,-1.354407213512524688,340.764839205356565799,0.000000000000000000
0.067606802999999924,0.974168871655792912,-0.225820746382787402,-1.343010863422179124,340.947818416684299336,0.000000000000000000
0.068366429999999923,0.971532058950830280,-0.236908122340202615,-1.331614193176920535,341.129499357175802743,0.000000000000000000
0.069126056999999921,0.968768985400847327,-0.247965023592870759,-1.320217217844778634,341.309818514274297740,0.000000000000000222
0.069885683999999920,0.965880003867016113,-0.258989996196480221,-1.308819953202615460,341.488712555220388367,0.000000000000000000
0.070645310999999919,0.962865484498431345,-0.269981589671594080,-1.297422415732147227,341.666118337611976585,0.000000000000000000
0.071404937999999918,0.959725814720204129,-0.280938357223858681,-1.286024622617608193,341.841972920286366389,0.000000000000000222
0.072164564999999917,0.956461399218506148,-0.291858855964621078,-1.274626591743670767,342.016213573901040945,0.000000000000000000
0.072924191999999916,0.953072659922595156,-0.302741647131790026,-1.263228341693748202,342.188777787654487383,-0.000000000000000444
0.073683818999999914,0.949560035982919159,-0.313585296313646233,-1.251829891745789070,342.359603279594011838,0.000000000000000000
0.074443445999999913,0.945923983746372765,-0.324388373671733232,-1.240431261869531898,342.528628008682630934,-0.000000000000000444
0.075203072999999912,0.942164976728679493,-0.335149454163134131,-1.229032472724877145,342.695790182842699778,0.000000000000000000
0.075962699999999911,0.938283505582890753,-0.345867117765018828,-1.217633545658276972,342.861028267668928038,0.000000000000000000
0.076722326999999910,0.934280078064468888,-0.356539949699679559,-1.206234502698935840,343.024280997282971839,0.000000000000000000
0.077481953999999909,0.930155218993400701,-0.367166540658784513,-1.194835366556120215,343.185487385457179244,-0.000000000000000444
0.078241580999999907,0.925909470213131192,-0.377745487027494053,-1.183436160616854416,343.344586732880657109,-0.000000000000000444
0.079001207999999906,0.921543390545202623,-0.388275391111067181,-1.172036908941102462,343.501518637244885213,-0.000000000000000444
0.079760834999999905,0.917057555740944830,-0.398754861360264501,-1.160637636258318839,343.656223005291280970,0.000000000000000444
0.080520461999999904,0.912452558430335126,-0.409182512595462455,-1.149238367965439878,343.808640060463346799,0.000000000000000444
0.081280088999999903,0.907729008066267107,-0.419556966233467166,-1.137839130121910625,343.958710352332957427,0.000000000000000222
0.082039715999999901,0.902887530865646437,-0.429876850513418951,-1.126439949445570132,344.106374768113482787,0.000000000000000444
0.082799342999999900,0.897928769747694866,-0.440140800721077419,-1.115040853310148350,344.251574541752631831,0.000000000000000222
0.083558969999999899,0.892853384267972561,-0.450347459414648044,-1.103641869740828341,344.394251262411046355,0.000000000000000000
0.084318596999999898,0.887662050548625681,-0.460495476650758406,-1.092243027409297351,344.534346885502316127,0.000000000000000000
0.085078223999999897,0.882355461205939662,-0.470583510208393896,-1.080844355630674603,344.671803742827535189,-0.000000000000000444
0.085837850999999896,0.876934325273993842,-0.480610225813231318,-1.069445884359542465,344.806564550503708233,0.000000000000000222
0.086597477999999894,0.871399368123985885,-0.490574297362915412,-1.058047644184345604,344.938572419505248945,0.000000000000000000
0.087357104999999893,0.865751331380914868,-0.500474407150029443,-1.046649666323762773,345.067770866387490969,0.000000000000000000
0.088116731999999892,0.859990972836702450,-0.510309246084550305,-1.035251982622983569,345.194103820983116293,0.000000000000000000
0.088876358999999891,0.854119066358572820,-0.520077513917646561,-1.023854625547636399,345.317515636514883681,0.000000000000000222
0.089635985999999890,0.848136401794812755,-0.529777919463002789,-1.012457628179675773,345.437951100528948700,-0.000000000000000444
0.090395612999999889,0.842043784877230639,-0.539409180816963985,-1.001061024213710571,345.555355442517225129,-0.000000000000000444
0.091155239999999887,0.835842037118577186,-0.548970025580146737,-0.989664847950552762,345.669674343704059538,-0.000000000000000444
0.091914866999999886,0.829531995707400327,-0.558459191076391526,-0.978269134292733877,345.780853947933508152,-0.000000000000000444
0.092674493999999885,0.823114513399750058,-0.567875424570118748,-0.966873918740722260,345.888840869259979627,0.000000000000000000
0.093434120999999884,0.816590458405662023,-0.577217483485064520,-0.955479237386153368,345.993582201487015482,0.000000000000000000
0.094193747999999883,0.809960714273157856,-0.586484135620151337,-0.944085126907066918,346.095025528867665798,0.000000000000000000
0.094953374999999882,0.803226179769168658,-0.595674159363512312,-0.932691624563907862,346.193118933629477851,0.000000000000000000
0.095713001999999880,0.796387768755123182,-0.604786343907694701,-0.921298768192460482,346.287811005329956515,0.000000000000000222
0.096472628999999879,0.789446410060201997,-0.613819489461730372,-0.909906596198902129,346.379050851277497713,0.000000000000000222
0.097232255999999878,0.782403047351485470,-0.622772407461272381,-0.898515147555491112,346.466788103933481580,-0.000000000000000444
0.097991882999999877,0.775258638998738148,-0.631643920779598966,-0.887124461793229013,346.550972930146770068,0.000000000000000000
0.098751509999999876,0.768014157937068065,-0.640432863935179619,-0.875734578996819391,346.631556041196347451,0.000000000000000444
0.099511136999999875,0.760670591526345086,-0.649138083297352342,-0.864345539799950657,346.708488700037491981,-0.000000000000000444
0.100270763999999873,0.753228941405314489,-0.657758437292467857,-0.852957385377706601,346.781722730460387538,-0.000000000000000444
0.101030390999999872,0.745690223343877023,-0.666292796606235860,-0.841570157441539735,346.851210526643967569,0.000000000000000000
0.101790017999999871,0.738055467091832562,-0.674740044384396165,-0.830183898234016393,346.916905060243436765,0.000000000000000000
0.102549644999999870,0.730325716222531174,-0.683099076433314245,-0.818798650521041615,346.978759889498576285,0.000000000000000000
0.103309271999999869,0.722502027975025052,-0.691368801416419210,-0.807414457586931533,347.036729168178169402,-0.000000000000000444
0.104068898999999868,0.714585473092224976,-0.699548141049321281,-0.796031363228487443,347.090767652545707733,0.000000000000000222
0.104828525999999866,0.706577135654358202,-0.707636030294163776,-0.784649411747117664,347.140830710396357972,-0.000000000000000444
0.105588152999999865,0.698478112911291027,-0.715631417549482562,-0.773268647944092002,347.186874329294596464,0.000000000000000444
0.106347779999999864,0.690289515110176888,-0.723533264839258727,-0.761889117113752068,347.228855123475511846,-0.000000000000000444
0.107107406999999863,0.682012465319141059,-0.731340548000250945,-0.750510865035752595,347.266730342739890602,0.000000000000000000
0.107867033999999862,0.673648099249996690,-0.739052256864740742,-0.739133937970410937,347.300457879927478189,0.000000000000000000
0.108626660999999861,0.665197565075589470,-0.746667395442915272,-0.727758382650989244,347.329996277821066997,0.000000000000000000
0.109386287999999859,0.656662023244172222,-0.754184982102448331,-0.716384246276259518,347.355304737764015499,0.000000000000000000
0.110145914999999858,0.648042646292692481,-0.761604049743673794,-0.705011576505750526,347.376343126403241968,0.000000000000000000
0.110905541999999857,0.639340618654188675,-0.768923645974604719,-0.693640421451188427,347.393071982605931680,0.000000000000000000
0.111665168999999856,0.630557136463360091,-0.776142833282075451,-0.682270829669568091,347.405452525643624995,0.000000000000000000
0.112424795999999855,0.621693407360473516,-0.783260689199020366,-0.670902850157895969,347.413446661332159238,0.000000000000000222
0.113184422999999854,0.612750650289480059,-0.790276306471236256,-0.659536532344218607,347.417016988870329897,0.000000000000000000
0.113944049999999852,0.603730095295111346,-0.797188793219621106,-0.648171926081089644,347.416126808498574974,0.000000000000000444
0.114703676999999851,0.594632983317639363,-0.803997273099084531,-0.636809081639627905,347.410740127089752605,0.000000000000000000
0.115463303999999850,0.585460565982246717,-0.810700885456373088,-0.625448049700302100,347.400821664974387204,0.000000000000000000
0.116222930999999849,0.576214105388234588,-0.817298785482785672,-0.614088881346965820,347.386336862791608837,0.000000000000000222
0.116982557999999848,0.566894873894723816,-0.823790144364379473,-0.602731628059828495,347.367251886751148504,0.000000000000000000
0.117742184999999847,0.557504153902031785,-0.830174149430093711,-0.591376341706376873,347.343533635351604971,0.000000000000000000
0.118501811999999845,0.548043237633430769,-0.836450004294498783,-0.580023074535909178,347.315149745287612859,0.000000000000000222
0.119261438999999844,0.538513426912017645,-0.842616928998863091,-0.568671879171174233,347.282068596565295593,0.000000000000000222
0.120021065999999843,0.528916032934999003,-0.848674160148818912,-0.557322808599906239,347.244259318903914391,0.000000000000000000
0.120780692999999842,0.519252376048138897,-0.854620951046931809,-0.545975916169405995,347.201691796760314901,0.000000000000000222
0.121540319999999841,0.509523785514446215,-0.860456571823952410,-0.534631255577064479,347.154336674348087399,0.000000000000000222
0.122299946999999840,0.499731599282161099,-0.866180309565447004,-0.523288880862792016,347.102165361505512919,0.000000000000000222
0.123059573999999838,0.489877163751835376,-0.871791468434084615,-0.511948846402954238,347.045150038016345206,0.000000000000000222
0.123819200999999837,0.479961833537969396,-0.877289369790191009,-0.500611206900502648,346.983263658460828083,0.000000000000000000
0.124578827999999836,0.469986971231144468,-0.882673352307055570,-0.489276017378120986,346.916479957401691081,0.000000000000000222
0.125338454999999849,0.459953947157975607,-0.887942772082637166,-0.477943333171168216,346.844773453137008801,0.000000000000000222
0.126098081999999861,0.449864139136605223,-0.893097002748794999,-0.466613209917801086,346.768119452384212309,0.000000000000000000
0.126857708999999874,0.439718932233669646,-0.898135435574881069,-0.455285703552916754,346.686494054556192168,0.000000000000000000
0.127617335999999887,0.429519718517255344,-0.903057479568636134,-0.443960870299615618,346.599874155187535507,-0.000000000000000444
0.128376962999999900,0.419267896807467344,-0.907862561573415161,-0.432638766659990459,346.508237450261447066,0.000000000000000000
0.129136589999999912,0.408964872428414672,-0.912550126359977232,-0.421319449409355506,346.411562439595059004,-0.000000000000000444
0.129896216999999925,0.398612056954873339,-0.917119636716063780,-0.410002975586364560,346.309828430028233015,0.000000000000000000
0.130655843999999938,0.388210867959006445,-0.921570573531140247,-0.398689402484921462,346.203015539183297733,0.000000000000000000
0.131415470999999950,0.377762728757194133,-0.925902435876436503,-0.387378787647795875,346.091104698128106065,0.000000000000000222
0.132175097999999963,0.367269068151836076,-0.930114741082454843,-0.376071188856286653,345.974077654262998749,0.000000000000000222
0.132934724999999976,0.356731320174726974,-0.934207024811094189,-0.364766664123043149,345.851916974396033311,0.000000000000000888
0.133694351999999989,0.346150923828961343,-0.938178841123778806,-0.353465271684619609,345.724606046806798076,-0.000000000000000444
0.134453979000000001,0.335529322827028131,-0.942029762546404914,-0.342167069991207384,345.592129083810277734,0.000000000000000222
0.135213606000000014,0.324867965331558151,-0.945759380128652793,-0.330872117700377721,345.454471124001941007,0.000000000000000000
0.135973233000000027,0.314168303692468676,-0.949367303500071480,-0.319580473668049869,345.311618033896422730,0.000000000000000000
0.136732860000000039,0.303431794182805470,-0.952853160921977249,-0.308292196939094154,345.163556510015610002,0.000000000000000000
0.137492487000000052,0.292659896736936986,-0.956216599334024031,-0.297007346741315015,345.010274080350427539,0.000000000000000222
0.138252114000000065,0.281854074683879241,-0.959457284397848609,-0.285725982475122375,344.851759105615087719,0.000000000000000222
0.139011741000000077,0.271015794482005412,-0.962574900535686839,-0.274448163705409254,344.688000780723484695,0.000000000000000000
0.139771368000000090,0.260146525454472088,-0.965569150964324052,-0.263173950154806935,344.518989135593074025,0.000000000000000000
0.140530995000000103,0.249247739520376349,-0.968439757725787831,-0.251903401693058360,344.344715035961144167,0.000000000000000222
0.141290622000000116,0.238320910928827484,-0.971186461712710392,-0.240636578329904705,344.165170184187104496,0.000000000000000666
0.142050249000000128,0.227367515991855978,-0.973809022689609893,-0.229373540207141957,343.980347119487589680,0.000000000000000000
0.142809876000000141,0.216389032814719273,-0.976307219310351249,-0.218114347588307389,343.790239218265412546,0.000000000000000000
0.143569503000000154,0.205386941029966574,-0.978680849130273423,-0.206859060852454313,343.594840694208016885,0.000000000000000000
0.144329130000000166,0.194362721528149152,-0.980929728614731711,-0.195607740484609938,343.394146598028100925,0.000000000000000000
0.145088757000000179,0.183317856188790845,-0.983053693143129292,-0.184360447066565403,343.188152817204752409,0.000000000000000000
0.145848384000000192,0.172253827614352567,-0.985052597007999853,-0.173117241270682953,342.976856075463331308,0.000000000000000000
0.146608011000000205,0.161172118860025415,-0.986926313410565581,-0.161878183849334611,342.760253931985857889,0.000000000000000222
0.147367638000000217,0.150074213166284609,-0.988674734451386983,-0.150643335626960972,342.538344780541592627,0.000000000000000000
0.148127265000000230,0.138961593692669971,-0.990297771116543157,-0.139412757493083017,342.311127848401838492,0.000000000000000000
0.148886892000000243,0.127835743248263051,-0.991795353260018109,-0.128186510391608000,342.078603194978427382,-0.000000000000000444
0.149646519000000255,0.116698144026398110,-0.993167429581132577,-0.116964655313976262,341.840771710363128477,0.000000000000000222
0.150406146000000268,0.105550277338473469,-0.994413967597886916,-0.105747253290865206,341.597635113699823250,0.000000000000000222
0.151165773000000281,0.094393623346535824,-0.995534953616151186,-0.094534365382055618,341.349195951197202703,0.000000000000000000
0.151925400000000294,0.083229660800585442,-0.996530392694081057,-0.083326052670360973,341.095457594159540804,0.000000000000000000
0.152685027000000306,0.072059866772953715,-0.997400308602651386,-0.072122376251841480,340.836424236765367368,0.000000000000000000
0.153444654000000319,0.060885716394403766,-0.998144743781752442,-0.060923397226907205,340.572100893468473259,0.000000000000000222
0.154204281000000332,0.049708682593838309,-0.998763759291848241,-0.049729176694109700,340.302493396557281358,0.000000000000000222
0.154963908000000344,0.038530235834725264,-0.999257434761693708,-0.038539775739637516,340.027608393307389179,0.000000000000000000
0.155723535000000357,0.027351843855381190,-0.999625868331602829,-0.027355255429596159,339.747453342812832489,-0.000000000000000444
0.156483162000000370,0.016174971411180634,-0.999869176592541820,-0.016175676803051875,339.462036513081670819,0.000000000000000222
0.157242789000000383,0.005001080014434464,-0.999987494521151099,-0.005001100861505403,339.171366977508398577,0.000000000000000000
0.158002416000000395,-0.006168372320529135,-0.999980975410490136,0.006168411437744048,338.875454611258817295,0.000000000000000000
0.158762043000000408,-0.017331931332444601,-0.999849790796741300,0.017332799189787806,338.574310087834589922,0.000000000000000000
0.159521670000000421,-0.028488146768427033,-0.999594130381776802,0.028492001552001156,338.267944874850172710,0.000000000000000000
0.160281297000000433,-0.039635572633745897,-0.999214201951711178,0.039645957749933736,337.956371230099477998,0.000000000000000222
0.161040924000000446,-0.050772767443605572,-0.998710231291397910,0.050794607086822374,337.639602197476449419,0.000000000000000444
0.161800551000000459,-0.061898294472442099,-0.998082462094892708,0.061937888952310782,337.317651602144678691,0.000000000000000000
0.162560178000000471,-0.073010721998639699,-0.997331155872129282,0.073075742828346169,336.990534046293873871,0.000000000000000000
0.163319805000000484,-0.084108623551726172,-0.996456591851463402,0.084208108299393292,336.658264904382804161,0.000000000000000222
0.164079432000000497,-0.095190578154998470,-0.995459066878451426,0.095334925059980868,336.320860317794824823,0.000000000000000222
0.164839059000000510,-0.106255170565154516,-0.994338895310934667,0.106456132921220359,335.978337190250783806,0.000000000000000222
0.165598686000000522,-0.117300991513512587,-0.993096408910004502,0.117571671820969392,335.630713182343981771,0.000000000000000222
0.166358313000000535,-0.128326637941588606,-0.991731956727526454,0.128681481830450029,335.278006705835309731,0.000000000000000000
0.167117940000000548,-0.139330713235280346,-0.990245904989941361,0.139785503161648617,334.920236918638863699,0.000000000000000222
0.167877567000000560,-0.150311827459121833,-0.988638636978091845,0.150883676177049786,334.557423718615098096,0.000000000000000000
0.168637194000000573,-0.161268597584303203,-0.986910552903956018,0.161975941395409162,334.189587737709302928,0.000000000000000222
0.169396821000000586,-0.172199647717033694,-0.985062069783488092,0.173062239500259896,333.816750336341954153,0.000000000000000000
0.170156448000000599,-0.183103609324796135,-0.983093621305841103,0.184142511348756255,333.438933596570677764,0.000000000000000000
0.170916075000000611,-0.193979121456695658,-0.981005657699734468,0.195216697977052434,333.056160316118052833,0.000000000000000000
0.171675702000000624,-0.204824830965187166,-0.978798645595754024,0.206284740609669726,332.668454002086605215,0.000000000000000000
0.172435329000000637,-0.215639392723597473,-0.976473067885539892,0.217346580667253431,332.275838863632770881,0.000000000000000000
0.173194956000000649,-0.226421469838825939,-0.974029423578171794,0.228402159772123525,331.878339805813368457,0.000000000000000000
0.173954583000000662,-0.237169733865277121,-0.971468227652491745,0.239451419757867434,331.475982422672302619,0.000000000000000000
0.174714210000000675,-0.247882865013360654,-0.968790010906784738,0.250494302676226521,331.068792989501503143,0.000000000000000222
0.175473837000000688,-0.258559552354277300,-0.965995319805616703,0.261530750803061540,330.656798456483045356,0.000000000000000000
0.176233464000000700,-0.269198494025296220,-0.963084716322771150,0.272560706647797524,330.240026441099701060,0.000000000000000000
0.176993091000000713,-0.279798397428853263,-0.960058777781988448,0.283584112959526902,329.818505220187432769,-0.000000000000000444
0.177752718000000726,-0.290357979429113344,-0.956918096694718501,0.294600912733558928,329.392263723258679420,0.000000000000000222
0.178512345000000738,-0.300875966547916596,-0.953663280594286622,0.305611049220486208,328.961331524240961244,0.000000000000000000
0.179271972000000751,-0.311351095154112467,-0.950294951868279059,0.316614465931571054,328.525738833497314317,0.000000000000000000
0.180031599000000764,-0.321782111651551406,-0.946813747587701871,0.327611106645973482,328.085516490702161718,0.000000000000000222
0.180791226000000776,-0.332167772665062200,-0.943220319333045065,0.338600915419202231,327.640695955997500732,0.000000000000000000
0.181550853000000789,-0.342506845219838152,-0.939515333018867693,0.349583836587996188,327.191309302048409791,-0.000000000000000444
0.182310480000000802,-0.352798106920367227,-0.935699468714931482,0.360559814778139032,326.737389206402269792,0.000000000000000000
0.183070107000000815,-0.363040346125976909,-0.931773420464831026,0.371528794912188154,326.278968942177129975,0.000000000000000000
0.183829734000000827,-0.373232362120108130,-0.927737896103336124,0.382490722214048340,325.816082370146830272,0.000000000000000222
0.184589361000000840,-0.383372965279669020,-0.923593617070123329,0.393445542217209177,325.348763930581128534,0.000000000000000000
0.185348988000000853,-0.393460977239774190,-0.919341318221650439,0.404393200771693273,324.877048633562651503,0.000000000000000000
0.186108615000000865,-0.403495231052832526,-0.914981747641788412,0.415333644048577977,324.400972051067014945,0.000000000000000222
0.186868242000000878,-0.413474571347702657,-0.910515666448872052,0.426266818548326931,323.920570308328137799,0.000000000000000222
